Name	Mean(log(AA))	Mean(log(EA))	logFC	M-W U test pval	Adj pval
BCORL1	6.91204185501174	7.05323929749348	-0.14119744248174015	6.8976048570590365E-6	2.939147862816078E-5
PTP4A2	11.935246694619108	12.076483056270018	-0.14123636165090936	6.497514756996781E-4	0.0017680074518814488
RB1CC1	8.377577706424082	8.518894402801237	-0.14131669637715483	6.238314671835887E-6	2.6858673003185623E-5
UFSP2	8.997220242884206	9.138606503242979	-0.14138626035877344	1.8727197763634962E-6	9.001312369261544E-6
LPIN2	8.13215303630558	8.273549028917083	-0.14139599261150337	1.0396882839991406E-4	3.3982058557416274E-4
PIGK	8.61587411055137	8.75733748195152	-0.14146337140014964	1.7725502535759219E-6	8.565053122346693E-6
PCNX	7.642804720438045	7.7842727756188985	-0.14146805518085337	1.121024626460354E-7	7.079091711891806E-7
PDZK1	6.097466170062857	6.238993919194082	-0.14152774913122546	0.8195450655971332	0.8613543043659057
PFKP	10.507018672518733	10.648562872425911	-0.14154419990717848	0.0840069002260515	0.12998586804731097
PCNP	11.098228414466485	11.2397922051507	-0.14156379068421465	1.4101886325335045E-10	1.7251477944858797E-9
LIMS2	8.40333837237404	8.544905660530963	-0.14156728815692254	0.001930716147964806	0.004680804377893377
MPPED1	0.9290369755944254	1.0706393932937839	-0.14160241769935844	0.250019539921405	0.33050416353695494
PAQR5	5.864934147105422	6.006592030332294	-0.14165788322687245	0.11992004701051973	0.17678354348029668
ABCG4	2.1440053088149633	2.285669886783236	-0.1416645779682728	0.12424575049969855	0.1823485863567177
LNX1	7.088567186823692	7.23027418569292	-0.14170699886922833	0.027564570987469228	0.049163252063832104
ADORA2A	6.5537842960355315	6.695518768762333	-0.14173447272680129	0.009988245657629347	0.020115661828679163
CLVS2	0.4021016332611153	0.5438492267522462	-0.14174759349113092	0.0834674897166151	0.1292777122224051
IL1A	2.3459256713745527	2.487762880762999	-0.14183720938844635	0.42770954860643406	0.5154818542267473
GATA1	1.396858950509863	1.5387061461761224	-0.14184719566625947	0.019260765541783353	0.03588879292479624
RNF24	7.726346269158935	7.86822464145073	-0.14187837229179578	8.649436613705763E-5	2.881352471351918E-4
GRB10	9.109236948700763	9.251141675136815	-0.14190472643605112	0.008231174296632893	0.016969226430866905
MTMR12	8.332915037698177	8.474838261374206	-0.14192322367602905	1.635945657940674E-6	7.966268000645869E-6
HDHD2	8.89553750898079	9.037464908305248	-0.14192739932445697	7.58030779568486E-6	3.19640114783544E-5
ZBTB2	7.706077364019799	7.848012413499533	-0.14193504947973423	1.542960748057709E-8	1.1821792656132519E-7
BZW1	11.268093935533807	11.410039769488916	-0.14194583395510918	5.9486839095401756E-5	2.047966566361922E-4
PCDHB3	4.123929347082827	4.2659046244622685	-0.1419752773794416	0.02697543033887906	0.048273217778487316
UBE3B	8.632756996353496	8.774750085682088	-0.1419930893285919	2.2955337630747863E-10	2.6392841472928034E-9
ASAP3	8.153274045289383	8.29528964140264	-0.1420155961132572	0.005913288941163164	0.012660806277505706
FAM188A	8.13024716072495	8.272284089514475	-0.14203692878952445	2.2897470224325644E-6	1.0828582906398823E-5
TMEM19	8.442354081747927	8.584395242318418	-0.142041160570491	1.3385821495659478E-4	4.26566196113649E-4
ZFP82	5.790320443288714	5.932460324153679	-0.1421398808649652	0.10485413687392897	0.15750606571659473
OR2A1	2.1379131920931225	2.2800891079555896	-0.14217591586246714	0.05889042267115374	0.09560638061036297
PCDHB14	6.2357813967229045	6.377977511162621	-0.14219611443971658	0.016640674453032966	0.031641257375092546
SLFN12L	3.8322890888707524	3.974494149298937	-0.14220506042818482	0.03450204801971912	0.05976898112195612
ZFX	7.549801195551174	7.692042431367476	-0.14224123581630188	2.315560063025357E-4	6.954317260524043E-4
SRRD	8.430111866956942	8.572359157559001	-0.1422472906020591	1.308074304429141E-8	1.0184971882113516E-7
KBTBD6	6.351427561264216	6.49372273800875	-0.1422951767445344	1.0102411077017592E-5	4.140078994928992E-5
TMF1	8.03820583380477	8.180547461984146	-0.14234162817937523	1.7623833492874663E-4	5.449980801997271E-4
MAN2B2	8.614080629982443	8.756434734645932	-0.14235410466348952	2.839553682187912E-6	1.3195700857363166E-5
DCTN5	9.24143440696277	9.383800189275606	-0.1423657823128366	1.1488775486512282E-9	1.1322163374478445E-8
NYNRIN	6.791144863245903	6.933659243366754	-0.1425143801208506	0.08714121988784096	0.13424258979845707
CMIP	9.245493123088062	9.388068125545749	-0.1425750024576864	9.97077780543476E-5	3.276575340898193E-4
RP11-514P8.7	2.2983803523263986	2.440987152370706	-0.14260680004430748	0.119446785050217	0.17627135964140278
KIAA1107	5.00117406935398	5.143842977524133	-0.14266890817015287	1.4014652120641902E-4	4.438636191517584E-4
CEP63	8.507981605052986	8.650750094984142	-0.14276848993115543	4.1269399009280505E-10	4.4978952409157186E-9
C3orf38	7.7239029809329836	7.86667211430695	-0.14276913337396646	8.032515863565237E-8	5.207838337744752E-7
NFE2L3	8.552824005142426	8.695640945863106	-0.14281694072067985	0.03429656246247592	0.059475242388746095
FAM69C	1.79483555561179	1.9376817258686205	-0.14284617025683044	0.011352417081076704	0.022556209893145204
CTC-534A2.2	5.388465358032182	5.531318414502984	-0.14285305647080193	3.6939359202570188E-6	1.6759830837000703E-5
CYTH3	8.05793912741124	8.200846500239871	-0.1429073728286312	4.630413520040344E-4	0.0013031848404724887
ZMIZ1	9.28829570265495	9.431261429076324	-0.14296572642137306	1.3551778777487478E-5	5.394644701543212E-5
ZBTB6	6.607981846184596	6.750984508470949	-0.14300266228635294	1.060703231325899E-5	4.324130427503468E-5
SPTLC1	9.776838710736634	9.919932399753458	-0.1430936890168244	2.9034951110062934E-9	2.616449923881574E-8
WDFY3	7.951146022637981	8.094244460791552	-0.14309843815357137	1.154212113748665E-4	3.7329978717085216E-4
ARHGAP32	7.362783939985725	7.5059049431697415	-0.14312100318401644	0.005525969554045385	0.01191557631047532
PRKCE	6.387728389937704	6.531033832683676	-0.14330544274597123	3.738554195481525E-4	0.0010730740584414427
EPB41L4A-AS2	4.302324198581572	4.44565789409262	-0.14333369551104802	0.12413503717694652	0.1822154668386032
TPST2	8.753497801043343	8.896870149149194	-0.1433723481058511	7.900319459723804E-4	0.0021029029231290548
BMP3	1.848032055764129	1.9914394829158377	-0.14340742715170873	0.322365020938687	0.4081557119949505
SAR1B	9.615762438357876	9.759217377080237	-0.14345493872236048	4.951663599928047E-6	2.1782535623644825E-5
CSAG1	1.9047830898404807	2.0482565809962434	-0.1434734911557627	0.09326839364057804	0.14239282295097722
LPGAT1	8.48851936491469	8.63206428746422	-0.14354492254952866	3.179574082567971E-5	1.1611470461545595E-4
IGFL1	2.461436490738682	2.6049971558065317	-0.1435606650678496	0.4314438775802527	0.5190893769235359
CXXC11	0.919849212380962	1.0634289809249875	-0.14357976854402554	0.004319994518819037	0.009571257929042858
APBA1	4.987067139931035	5.130664895644202	-0.14359775571316646	0.010260730819563246	0.02060291396757286
ZNF227	7.560719278169779	7.704320279561014	-0.143601001391235	2.1095246571789517E-7	1.2546918045899107E-6
NAP1L6	1.2371533201646	1.3807647719884415	-0.1436114518238416	0.0019389910378714292	0.004698364127423426
ZNF416	5.952548321964891	6.096177002298741	-0.14362868033384935	8.506349452597206E-7	4.463198969481426E-6
CDCP1	7.77173357557942	7.915406214271663	-0.14367263869224267	0.11188141410824859	0.16649651199047422
MAX	10.159349723949411	10.303041950136254	-0.14369222618684319	7.971401316808624E-14	2.2198036816776554E-12
PIGN	7.655517793176167	7.799245671533723	-0.14372787835755574	6.387027836445291E-4	0.001741779161363091
CD46	11.5209864801827	11.664718481912896	-0.1437320017301964	8.018309479225216E-4	0.002130883587270533
ANG	8.474305697554701	8.618052221388401	-0.14374652383370012	0.15833213155435966	0.22482026975424904
SLC2A1	10.400896382170247	10.544694286986127	-0.14379790481588017	0.20248600730734767	0.27637526531375367
ZNF765	6.433094447001449	6.576900724336536	-0.143806277335087	1.3647176152264962E-5	5.427874472265767E-5
ZFR	9.625762819205232	9.76958106878168	-0.14381824957644795	7.857048345272233E-13	1.6580830181239618E-11
LASP1	11.066434587978334	11.210279189185055	-0.14384460120672138	8.664948514258697E-8	5.582102665075323E-7
ERBB4	3.2129644906819075	3.356814095691459	-0.14384960500955168	0.10153730538595351	0.1532155835701374
TMEM82	1.946571668025079	2.090431982068853	-0.14386031404377397	0.4476503892250926	0.5346323620281583
SOCS7	6.35167547818442	6.495594101253919	-0.14391862306949843	0.001387686991212278	0.003479151360677039
ILDR1	6.764639255409833	6.908583004974349	-0.1439437495645164	0.06699066147843513	0.1068892523957649
UNC119B	8.40338550805532	8.547417382614741	-0.14403187455942046	0.0020934060941640853	0.005027708266769922
RGMB	7.342716243582458	7.486754518000834	-0.14403827441837613	9.058921497840933E-4	0.002377934250773697
TMEM59	12.356031409183675	12.50008386452333	-0.14405245533965427	5.526465064464858E-7	2.9990459402274734E-6
LTA	3.537938690180119	3.6820330988869205	-0.14409440870680168	0.02786971179824904	0.04965400031987004
TRPV4	6.197531575112822	6.34165608109144	-0.1441245059786178	0.1958689264453486	0.26891555887091506
CDC42	11.94136769921562	12.085548989229121	-0.14418129001350088	3.505888046539951E-8	2.479581868100411E-7
NBPF24	4.642351425552752	4.786574569232716	-0.14422314367996414	0.011873363742680887	0.02347803764771131
RAB2B	8.168273734051057	8.312559204870631	-0.14428547081957355	1.4735819398037364E-7	9.06651158368434E-7
SYP	4.762401363854471	4.90677956826214	-0.14437820440766913	0.04456091544293239	0.0749347545749478
ATP8B4	5.0280236727488195	5.172501334066457	-0.14447766131763728	0.0041686661084660015	0.009268678692147822
SV2B	2.747898184432954	2.8923958768241267	-0.14449769239117272	0.007623972667451739	0.015848395185439
C8orf56	1.9649222207139607	2.109450190425226	-0.14452796971126536	0.10543035136320689	0.158241104254716
PDLIM4	8.778898282962654	8.923516685533286	-0.1446184025706323	0.37392430285065037	0.46119724640230164
CLOCK	7.2582308562302975	7.402864730064825	-0.1446338738345272	6.093366835657754E-6	2.628431947205093E-5
TLE3	9.33865341601334	9.48331328628821	-0.14465987027486982	9.387558929385698E-5	3.105653464522658E-4
PPFIBP2	8.860044505204694	9.004714951639135	-0.14467044643444105	0.0011783537605014605	0.0030085768521313045
GOLT1B	9.15434989337605	9.299029803225029	-0.14467990984897838	1.0271353101276581E-5	4.199862655600563E-5
ASNSD1	9.168855976715083	9.313536584991656	-0.14468060827657325	6.212452774434496E-11	8.16714328306366E-10
CX3CL1	9.402039895209233	9.546862345500747	-0.14482245029151386	0.07296630240045199	0.11510284099757744
SMPD1	9.27672560867728	9.421549061239718	-0.1448234525624379	3.357211848126207E-4	9.735914359566E-4
SRGAP2	9.148139614493282	9.292970066015796	-0.14483045152251428	1.1306942315658652E-5	4.581135338215248E-5
FRMPD2	2.3860435515904985	2.5309694903484976	-0.14492593875799908	0.038373277995716104	0.06571265997724322
RAB33B	6.522710060002304	6.667856157512658	-0.145146097510354	1.997307163992268E-6	9.55475651973396E-6
GLTPD2	2.834756484257853	2.9799222891396253	-0.14516580488177233	0.9576909397978178	0.9690242455468557
CD40LG	3.6187678216727934	3.7639647617315393	-0.14519694005874584	0.06481307821545568	0.10387888589807963
SLU7	9.217129547159981	9.362379332847002	-0.14524978568702096	2.693432588074529E-9	2.4453038032907938E-8
MORC4	7.985718120731617	8.130982465156809	-0.14526434442519154	3.555351493218506E-4	0.0010264752916058248
TSPAN13	10.118138095542719	10.263421260608649	-0.14528316506592986	0.16535057676442622	0.23307776347010298
CHURC1	9.901390484177073	10.04669078755809	-0.14530030338101696	3.273881166165893E-10	3.635605109647149E-9
GLCE	8.026729126574512	8.172072318589462	-0.14534319201495016	5.470240163925055E-4	0.0015149637144982223
SHISA9	3.48158682821585	3.6269789331765723	-0.14539210496072208	0.42243996814811635	0.5103805691862475
EVA1A	7.971677365044015	8.117089754389124	-0.14541238934510847	0.06724731341173917	0.10724238807833572
CTTNBP2NL	7.814750869845488	7.96018386816771	-0.14543299832222178	4.0207806546233016E-5	1.4352500447275494E-4
ST3GAL3	7.555158851341885	7.700608272664056	-0.1454494213221711	7.726208573821669E-5	2.600438191580858E-4
TMEM230	11.281883154345845	11.427341194515776	-0.14545804016993102	4.930546526615842E-9	4.202685821751541E-8
RBM22	9.402780280924153	9.548243712393402	-0.14546343146924912	7.103206911551752E-13	1.5201363604369037E-11
LAMA1	5.77069842245793	5.9161643015891885	-0.1454658791312582	0.2642113466835544	0.34624061276163065
SBF2	8.241905568717105	8.387405206379585	-0.1454996376624802	3.5023812769208185E-5	1.2658338522580264E-4
B3GNT1	8.632399602770187	8.777919947303056	-0.14552034453286922	4.3612928326497435E-4	0.0012346940007495278
CISH	8.909865246051032	9.05540889973426	-0.1455436536832284	0.016557373827564836	0.0315026005168837
SLC8A3	1.3564997826283562	1.5020586428803047	-0.14555886025194842	2.4368049644929446E-4	7.275260985794346E-4
TRAPPC2L	10.411950637647466	10.557564687723588	-0.14561405007612116	9.312378651427089E-6	3.854344579092934E-5
