Name	AveExpr	t	logFC	P.Value	Adj pval	B
KLRF2	0.20860043208049747	0.32285641560800105	0.06051050209762638	0.7475765762372577	0.9988043761587608	-5.217311343025474
METTL7A	7.9306395425151175	0.3345371291002512	0.060480421246919214	0.7387781839241478	0.9988043761587608	-5.214467596990084
AC017104.2	0.11823888708531838	0.42505142614345426	0.06047013983029748	0.6718458407027883	0.9988043761587608	-5.189024595169648
ACADVL	9.084530356267372	0.45232807894375254	0.06041905692123173	0.6521554904568911	0.9988043761587608	-5.180174094959795
AP5M1	6.153552626500409	0.6046143395046052	0.06037657858268375	0.547004717039528	0.9988043761587608	-5.120728479444048
OPN3	5.5660519748693575	0.3050506707121586	0.06036081967776852	0.7610542214081296	0.9988043761587608	-5.221451685054819
KATNA1	6.025519308472472	0.5766486535327585	0.06029208826684407	0.5656618700176543	0.9988043761587608	-5.132917745921773
TRNAU1AP	6.359744982772875	0.6309378022015706	0.06027680151258519	0.529730834227262	0.9988043761587608	-5.108733386858633
RPA1	7.380025219048484	0.6479048989383833	0.060274686884329576	0.518748131231915	0.9988043761587608	-5.100734052458623
CYP4V2	5.987358563795418	0.30853550062364943	0.0602426450306206	0.7584111167934742	0.9988043761587608	-5.220659477222909
DIAPH2	5.207130070804015	0.3550034452352505	0.06023390384962113	0.7234438801489843	0.9988043761587608	-5.209243488637113
SWAP70	6.871239232023952	0.47603961674947004	0.06020801117534358	0.6352362367063351	0.9988043761587608	-5.172035968939151
GSG1	0.9936117729012254	0.28708978963791426	0.06018950235803888	0.7747244042615303	0.9988043761587608	-5.225390836781175
SLC35C2	6.776908222623561	0.6545421057806207	0.06018267007675693	0.5144846932599073	0.9988043761587608	-5.09754780642937
JMJD4	5.778376671850435	0.5037105319540787	0.060181377371118394	0.6157345133095851	0.9988043761587608	-5.1620168627309795
FAM104A	6.091090166850429	0.6755432991621737	0.060134671687090524	0.5011175298953146	0.9988043761587608	-5.087254792832271
LRRC37B	5.321939172889456	0.4230159252220135	0.06012179803818629	0.6733246620059021	0.9988043761587608	-5.189663110983732
PDCD2	7.130811815796685	0.6683551179685484	0.06010489229423577	0.505671607174808	0.9988043761587608	-5.090813949693526
GRTP1	5.478253021536509	0.34401560611697013	0.06008849562358343	0.7316624163525228	0.9988043761587608	-5.212086863653273
ZNF202	5.146977855064253	0.5082229188744284	0.0600714501609767	0.6125798253896977	0.9988043761587608	-5.16032973192174
SOX21	0.6259164962166994	0.34351606414222585	0.06007132774810753	0.7320368108624797	0.9988043761587608	-5.212214015538841
AC124890.1	1.8524717297609332	0.29121309884246555	0.060064052577743166	0.7715796524220873	0.9988043761587608	-5.224507600050013
IL27RA	5.512358282070058	0.2522614269704625	0.06006364459210456	0.8014331026957692	0.9988043761587608	-5.23234954785792
ZPBP	0.650444755371994	0.2700210636044453	0.06006320379063823	0.7877818117156817	0.9988043761587608	-5.2289133777867
SRSF4	7.402811476368568	0.7012737085556585	0.06004875800991982	0.48499880904706594	0.9988043761587608	-5.074206819290028
ZFAND1	6.984533663424255	0.4808442300990811	0.06000819618775921	0.6318310324612546	0.9988043761587608	-5.170336635484347
PRKAG2	6.26342136623137	0.5171596350739016	0.059987962913801596	0.6063535662017343	0.9988043761587608	-5.156944322647609
PPARGC1B	3.688749383376863	0.2897239093842577	0.05998680215994323	0.772714985179525	0.9988043761587608	-5.224828042517156
LPAR1	6.315527410266889	0.2707433964440998	0.05995865998598138	0.787229111939553	0.9988043761587608	-5.228768148386791
ZNF138	5.328946875514651	0.4200035520815085	0.05992553337725415	0.6755155534290569	0.9988043761587608	-5.190602466116994
PPP1R12C	7.037595284142132	0.41943790586069585	0.059906239634829994	0.6759272592299799	0.9988043761587608	-5.190778108058831
CELF3	0.6127114965304696	0.2513212376149971	0.05988198145166179	0.8021568399485268	0.9988043761587608	-5.2325252680029495
TBRG1	6.3558409011506045	0.6310273545345024	0.059855927512298734	0.529672553434742	0.9988043761587608	-5.10869171707469
GRIK4	1.931369714995706	0.1782821366845684	0.059853897233002495	0.8589148206888161	0.9988043761587608	-5.244153837318417
PDZK1IP1	6.446991617153183	0.12273564533561598	0.05985096368694798	0.9026009998154401	0.9988043761587608	-5.250352099999137
RPAP3	6.046473997835874	0.6549786314244902	0.05983758707424158	0.5142049399571561	0.9988043761587608	-5.097337124593365
LAMTOR1	7.913908116955535	0.6272031667067779	0.05983364514403	0.532164289659182	0.9988043761587608	-5.1104659521885045
NFATC2IP	6.170683341779074	0.6282593193400616	0.0598132190993379	0.531475526326949	0.9988043761587608	-5.109977014950334
LCE1C	0.9073613598670506	0.24752650287497402	0.059758415147829425	0.8050824565993594	0.9988043761587608	-5.233226658906916
REV1	6.394003463686957	0.6535752855672555	0.059715864814781305	0.5151045793563614	0.9988043761587608	-5.09801393224926
RMI1	4.729254661762565	0.42383786773947796	0.059709171764765756	0.6727273536331955	0.9988043761587608	-5.189405643056769
RABGAP1L	6.136107264119326	0.44345989025636484	0.05969983411473123	0.6585310567317533	0.9988043761587608	-5.183111603150904
DDX6	6.994014037444001	0.4236801368126496	0.059695150498439986	0.6728419609519005	0.9988043761587608	-5.189455089752033
TMEM91	5.5478885431705525	0.30797683088177746	0.05968312057030367	0.758834128404841	0.9988043761587608	-5.220787351849792
SIAH1	6.351220065475954	0.5486830994078756	0.05966454633779694	0.5846245536108748	0.9988043761587608	-5.14453523409428
CNEP1R1	5.6777519016981834	0.5968858859980808	0.05966191273933408	0.5521295996737938	0.9988043761587608	-5.124154163589518
MAGED4	4.694424652380878	0.15515506949466434	0.059642502400681696	0.8770581814616976	0.9988043761587608	-5.247012316629073
HOXA2	3.7273072530953724	0.23890670727447277	0.05963679355353513	0.8117383001427583	0.9988043761587608	-5.234780297714909
AKAP8	5.867531185273366	0.6521165476083742	0.05962164874515796	0.5160406095781112	0.9988043761587608	-5.098715934724174
PRDX6	8.926699985845763	0.49119685825856063	0.05959190066609743	0.6245207684689952	0.9988043761587608	-5.166617431003741
WDR12	6.350741752915293	0.5255138047435426	0.05957287988065474	0.6005593433336923	0.9988043761587608	-5.15372664393793
ZSCAN2	5.458653031418856	0.5339195214702416	0.059572266667476725	0.5947551983353658	0.9988043761587608	-5.150437491074763
SIRPB2	3.6189350560022278	0.27362517640804845	0.05955563366570216	0.7850195042194409	0.9988043761587608	-5.228187519428309
STRADA	6.370181212901605	0.5705449524325925	0.05954004611559682	0.5697748904836297	0.9988043761587608	-5.135502155218007
C16orf47	0.767551311193122	0.32102887166239424	0.0595248920564361	0.7489563632905116	0.9988043761587608	-5.217747081546172
C2ORF15	4.143989296789972	0.31000020186739274	0.059512699981002726	0.7573001726955153	0.9988043761587608	-5.220324279373605
ACOT12	0.62795218327593	0.38847228607099177	0.05950772540841265	0.6986130501261629	0.9988043761587608	-5.200033952403738
NOP56	7.441133926938115	0.4890168477971956	0.059470072877948255	0.6260570427011385	0.9988043761587608	-5.167407143900525
PRPH	3.338213301772244	0.17837932786022212	0.05941262300594019	0.8588386915590756	0.9988043761587608	-5.2441409996277795
FECH	6.063443920834044	0.502201135170149	0.05940573988558828	0.6167913770440158	0.9988043761587608	-5.162577875667803
SLC25A30	5.766185086090777	0.41567430612564826	0.05939657249447006	0.6786691022533398	0.9988043761587608	-5.191940767648365
C12orf29	5.909279542688542	0.57363118264357	0.059382133871425324	0.567693399704275	0.9988043761587608	-5.134198798089276
ZC3HAV1L	3.978659662499305	0.3125639701801703	0.05936108663748563	0.7553579281128632	0.9988043761587608	-5.219733187419374
INCENP	5.418736069634446	0.4303530073154575	0.05935457177559833	0.6680002363846032	0.9988043761587608	-5.187347231568461
DPP8	5.904499862236411	0.49874399984308637	0.05934980241801657	0.6192150696357797	0.9988043761587608	-5.163856526377464
FGFR2	6.190282526951879	0.1727894857394941	0.05934120692428735	0.8632187833127648	0.9988043761587608	-5.244868158568786
FGF8	0.8411111672895636	0.2986412682942781	0.05932504861553034	0.7659240167175221	0.9988043761587608	-5.222884739730035
KIAA1024	2.082142991734659	0.2971103067815335	0.05931052585643881	0.7670886286944123	0.9988043761587608	-5.223222550181304
TIMM23	7.135272588745552	0.6815723319496994	0.0593075478797509	0.49731494319318936	0.9988043761587608	-5.0842406060786365
TTC9C	6.415833125157992	0.6613163801501164	0.059292038984923856	0.5101523921016536	0.9988043761587608	-5.094262690306307
MARVELD3	4.878563942328061	0.21528520427093648	0.05928497114463216	0.830047971022289	0.9988043761587608	-5.238755915224338
ZNF277	6.208447287499942	0.5720708315825177	0.05928442529011324	0.5687453069359534	0.9988043761587608	-5.134858626095924
CCBL1	4.716344869383018	0.38459411641518765	0.05924654792756101	0.7014741608579641	0.9988043761587608	-5.201143395370127
ZNF227	5.709699238767913	0.5046631981609037	0.059194771895431764	0.6150678833426457	0.9988043761587608	-5.161661915251819
PACRG	3.7998110585275184	0.21466410492112478	0.0591894283425658	0.8305302386954737	0.9988043761587608	-5.238855058143404
OSGEPL1	5.23780282517777	0.539482389913106	0.059180116462782095	0.5909284294352511	0.9988043761587608	-5.148232280573816
PLCH1	3.3979468264543584	0.1297754729174441	0.05916097632333894	0.8970434008188936	0.9988043761587608	-5.2496933769130525
TRAF3IP3	5.1261864917433195	0.2784766420326759	0.05914786702009511	0.7813055365210105	0.9988043761587608	-5.227195284202581
CNOT6L	5.989907547149344	0.4255174598212901	0.059140299286480236	0.6715074418228407	0.9988043761587608	-5.188877976213525
SORBS1	7.8022079712723675	0.2290998330052474	0.05912653686066616	0.8193288962441891	0.9988043761587608	-5.236480528253507
ERMN	1.7841439353483355	0.1979847972099341	0.0591101406440635	0.8435176027848328	0.9988043761587608	-5.241405954447697
SEMA3F	6.466107704674889	0.35009237604880883	0.05908819897507911	0.7271133704199393	0.9988043761587608	-5.210525292232067
AFTPH	6.46698352158346	0.5320519963751827	0.059054274508694604	0.5960424701149836	0.9988043761587608	-5.151172725749567
PCDHA4	2.612107177122697	0.14948482968890434	0.05905067558744892	0.8815164626100741	0.9988043761587608	-5.247652806278638
EFHD2	6.229877678325011	0.4068359462343041	0.05902596680000283	0.6851249701135027	0.9988043761587608	-5.19463013478949
MYO1F	5.0990920874569925	0.2977960604844103	0.059013073440189245	0.7665669052251867	0.9988043761587608	-5.223071451046962
NUDT6	5.227203115291606	0.3749900204355775	0.059012610269777	0.708578044933377	0.9988043761587608	-5.203843161633619
DDX23	7.170965730585797	0.7010229020323512	0.05899955615530139	0.4851545354047536	0.9988043761587608	-5.074336324957264
