Gene	Difference of means	Std Error	t	pvalue	padj
AC007919.2	0.02713047508526953	0.1309948872162474	0.20711094655535925	0.8360600731356083	0.999920908992172
AC007952.5	0.29836037904726886	0.17082938613866258	1.746540134523981	0.0817140178238211	0.999920908992172
AC007952.6	-0.5384168436628354	0.24708952224677153	-2.179035512178098	0.03008664512681306	0.999920908992172
AC007956.1	0.16012693753018215	0.2834662860651612	0.5648888259444487	0.572560577374076	0.999920908992172
AC008132.13	0.04724210367974413	0.21900429497424923	0.21571313788754193	0.8293541410004339	0.999920908992172
AC008443.1	-0.22651118505591405	0.22145712702221085	-1.0228218350958573	0.30719476789508926	0.999920908992172
AC008948.1	0.1062620060871704	0.26985338181620466	0.39377681825586586	0.6940182869781294	0.999920908992172
AC008964.1	0.0028023216366102055	0.22660382356504716	0.01236661232155155	0.990141128836689	0.999920908992172
AC009060.1	-0.1930279707483551	0.22809878015893503	-0.8462472732815877	0.39807180763114025	0.999920908992172
AC009065.1	0	0	NaN	NaN	NaN
AC009403.2	0.07653291555373354	0.10497368036837303	0.7290676604379753	0.46651429744976847	0.999920908992172
AC010327.2	0.03849756846446706	0.21239443880422806	0.1812550680762019	0.8562865906042464	0.999920908992172
AC010336.1	0.03514929242323794	0.1541241619426746	0.22805828742356102	0.8197522548042149	0.999920908992172
AC010441.1	-0.10335485557851953	0.10527016821615821	-0.981805741644624	0.3269661390612698	0.999920908992172
AC010536.1	0.030678144350476888	0.0948477271934467	0.3234462781370319	0.7465767862596222	0.999920908992172
AC010547.9	0.04744068275029223	0.13488466551925704	0.3517129435556133	0.7252940508523251	0.999920908992172
AC010642.1	0.04768095726579258	0.10305609867446455	0.46266992326585193	0.6439276784494649	0.999920908992172
AC010646.3	-0.0438181939253386	0.063530233469865	-0.6897219092721164	0.49088841216486956	0.999920908992172
AC011239.1	-0.027003621225479904	0.07550395930698214	-0.357645101969941	0.7208538755064616	0.999920908992172
AC011298.1	0.073995855825187	0.1496285730875554	0.49453025112983073	0.621284292686023	0.999920908992172
AC011484.1	-0.016806124833175895	0.25674117208852126	-0.06545940682775003	0.9478506925262342	0.999920908992172
AC011530.4	0.025728391473720746	0.2706895350193903	0.09504760304781544	0.924338823116428	0.999920908992172
