Name	Mean(log(breast_black))	Mean(log(breast_white))	logFC	M-W U test pval	Adj pval
LIPA	10.969999358133	10.673333410726508	0.2966659474064919	0.03694233511738376	0.9968005456748952
RIPK1	9.226667719907267	8.929999922147775	0.2966677977594916	0.014550968251942242	0.9968005456748952
CTXN2	0.7184635060383758	0.42176649718759196	0.29669700885078387	0.4344314819685653	0.9968005456748952
CTAG1B	0.9990181117492131	0.7022022976512058	0.2968158140980073	0.20049185712874218	0.9968005456748952
TMBIM4	11.920833578376381	11.62400014152703	0.2968334368493508	0.06134637522011932	0.9968005456748952
RBM33	8.755830765267826	8.45880082336108	0.2970299419067448	0.017517321688786502	0.9968005456748952
CDKL3	6.606685290240368	6.309600754668422	0.2970845355719467	0.35591018837100963	0.9968005456748952
EEF2K	9.801665157257139	9.50453417742285	0.2971309798342894	0.1331704208771286	0.9968005456748952
FOPNL	9.743335130791204	9.446133327726262	0.2972018030649419	0.07733498587795284	0.9968005456748952
CNRIP1	9.337497412289137	9.040264406142239	0.2972330061468984	0.482915240748893	0.9968005456748952
ZNF30	6.63582242693021	6.3385290997243535	0.2972933272058569	0.21378527936817715	0.9968005456748952
CYP4B1	8.89331588184021	8.595730572248803	0.2975853095914065	0.6181171966847833	0.9968005456748952
IRS2	9.099999175690213	8.802401425537779	0.29759775015243406	0.4867627325896079	0.9968005456748952
SMC6	8.10250252045062	7.804799872338573	0.2977026481120477	0.07134262848550366	0.9968005456748952
ALDH3A2	10.835833956262277	10.538000281802827	0.29783367445945075	0.07231406855139921	0.9968005456748952
DSE	9.146667322762058	8.84880049627699	0.2978668264850679	0.23733336648144743	0.9968005456748952
MYBPC3	1.1282490952850108	0.8303659158628804	0.2978831794221304	0.14297856416193055	0.9968005456748952
AC138517.1	0.44249804103087964	0.1445342909523064	0.29796375007857323	0.762976714121028	0.9968005456748952
LRIF1	8.31999862586237	8.022001645125085	0.29799698073728464	0.06664461092443141	0.9968005456748952
LPL	12.426666343086518	12.128666663037956	0.29799968004856225	0.6891216451070524	0.9968005456748952
PIP4K2A	8.820833804299895	8.52280013858108	0.2980336657188154	0.14130644670226888	0.9968005456748952
PELI2	7.638328346806442	7.340268703075979	0.298059643730463	0.7119231506921901	0.9968005456748952
SLC36A4	7.367499817161558	7.069197857539084	0.2983019596224743	0.19619766291266105	0.9968005456748952
DNAJB14	8.6100025679779	8.31146554518145	0.29853702279645056	0.12091299894640051	0.9968005456748952
SOBP	6.7508174749398755	6.452280400747234	0.29853707419264186	0.2348992544963665	0.9968005456748952
LCTL	1.9077173527524247	1.6089679348990318	0.29874941785339293	0.13001941293937802	0.9968005456748952
SON	11.880000467874206	11.581066595436312	0.29893387243789427	0.037502956881773186	0.9968005456748952
CTNNA3	3.287365186468115	2.988242752890452	0.2991224335776632	0.4272302937925291	0.9968005456748952
PCDHGB7	8.162509085714701	7.863339311575807	0.29916977413889434	0.28145768484462197	0.9968005456748952
USP35	6.746653777999857	6.447467283055997	0.29918649494385985	0.33699802954170655	0.9968005456748952
KCNAB2	7.567498606005163	7.26825957532722	0.2992390306779429	0.20706115487008625	0.9968005456748952
CORO2A	7.098333589812121	6.7990517562619	0.2992818335502214	0.4417022877906003	0.9968005456748952
GLIPR1	9.337493269995583	9.038133962486258	0.2993593075093255	0.09533762417276348	0.9968005456748952
EIF4B	13.198333328237283	12.89893340532408	0.29939992291320294	0.153331785907463	0.9968005456748952
UBE2V2	10.441667610595688	10.14226743312416	0.29940017747152936	0.15871764168863178	0.9968005456748952
EPAS1	12.264999798023728	11.965333450736289	0.2996663472874399	0.21378527936817715	0.9968005456748952
RBBP5	8.259158964436864	7.959469158908107	0.29968980552875735	0.14981918285196627	0.9968005456748952
TMEM209	8.456669042176172	8.15693304477778	0.2997359973983915	0.05482919984067525	0.9968005456748952
CTC-241N9.1	5.710810493700908	5.411038896566804	0.29977159713410373	0.2787173873843555	0.9968005456748952
ZNF566	7.429996870877392	7.130132372057565	0.2998644988198267	0.11655091953221419	0.9968005456748952
LAMB4	2.7298296942478264	2.4298927511047514	0.29993694314307495	0.3308402643240863	0.9968005456748952
DDX60L	8.07749771455716	7.777467909536654	0.3000298050205057	0.26793808403417996	0.9968005456748952
C18orf25	8.23583187672664	7.935734673244583	0.30009720348205793	0.042882252788430386	0.9968005456748952
RFC1	9.83416808191802	9.534000310111086	0.3001677718069349	0.06395019283959202	0.9968005456748952
CSF2	0.5641696782164931	0.26399938457031974	0.30017029364617337	0.8486887046963401	0.9968005456748952
AQP5	7.27807665955497	6.977843341460127	0.3002333180948433	0.8535135775742164	0.9968005456748952
SLC30A5	9.969167029866083	9.66879917057639	0.30036785928969323	0.02671569844717947	0.9968005456748952
CBLB	8.717497443166776	8.417069445753878	0.30042799741289805	0.07529354495594376	0.9968005456748952
MMP14	11.258332673873381	10.957866765050172	0.30046590882320956	0.23248287240206233	0.9968005456748952
COL4A5	8.31251531598072	8.01202200551341	0.30049331046731	0.5546281960154003	0.9968005456748952
RHCE	4.044164431998747	3.7436489282379632	0.30051550376078406	0.39912962006150876	0.9968005456748952
MXRA8	12.05666726291271	11.755999995537762	0.30066726737494776	0.6268172970206347	0.9968005456748952
VTN	3.810832394187352	3.510032654975642	0.3007997392117101	0.4130384010783754	0.9968005456748952
TRPC3	2.3766875016499065	2.075817182383753	0.3008703192661537	0.2277031437015954	0.9968005456748952
STMN4	2.543542019668279	2.242598869094596	0.30094315057368304	0.37217143978212586	0.9968005456748952
ZADH2	9.427502140537408	9.1265301518825	0.3009719886549078	0.13001941293937802	0.9968005456748952
WASF2	11.199166235656788	10.89813312159628	0.3010331140605089	0.06134637522011932	0.9968005456748952
RBBP9	8.617499915332232	8.316401838163795	0.3010980771684366	0.08048148827849955	0.9968005456748952
C11orf65	4.389063868859972	4.087950112658844	0.30111375620112746	0.30986525936179354	0.9968005456748952
ONECUT2	1.3354326732708597	1.0343049960045594	0.3011276772663003	0.8103082343114991	0.9968005456748952
SPDYE1	2.9711854589273656	2.67000333087387	0.30118212805349565	0.20049185712874218	0.9968005456748952
ANKH	10.169169431587731	9.867865612613103	0.30130381897462755	0.2397852455724102	0.9968005456748952
NID2	8.93916717699604	8.637736268283826	0.3014309087122147	0.28421620743647835	0.9968005456748952
GIMAP7	10.086669183147203	9.785200851886673	0.30146833126052996	0.28145768484462197	0.9968005456748952
HGSNAT	10.3741681435331	10.07266644650584	0.30150169702725904	0.08708633265302268	0.9968005456748952
SLA	7.386666534250821	7.08507615283168	0.30159038141914163	0.42009913722307535	0.9968005456748952
LOXL3	6.577461057984141	6.275728801980155	0.30173225600398546	0.25231237392915395	0.9968005456748952
AK3	10.644165604306973	10.342400420698324	0.3017651836086497	0.10160606064685784	0.9968005456748952
RP11-701P16.2	0.9844659599236699	0.6826834364718567	0.3017825234518132	0.24225492790512382	0.9968005456748952
ZNF606	7.6616691924573885	7.35973943025871	0.30192976219867873	0.19197124401567123	0.9968005456748952
METTL12	6.5850209241270905	6.282931103289604	0.3020898208374865	0.2787173873843555	0.9968005456748952
STON1	7.952503073510415	7.650396027675489	0.30210704583492554	0.45645097049756655	0.9968005456748952
CAB39L	9.968335753947178	9.666132780782739	0.3022029731644391	0.16054438990208808	0.9968005456748952
SEC16B	6.323344458475584	6.021074391557456	0.30227006691812797	0.19407600870256303	0.9968005456748952
SPECC1	8.083331961613244	7.7809321655924	0.3023997960208433	0.24474244852424698	0.9968005456748952
FAM184A	7.258337117357637	6.955878490658864	0.30245862669877344	0.5141529015202588	0.9968005456748952
MRPS30	9.815832792356167	9.513334456720285	0.3024983356358817	0.2787173873843555	0.9968005456748952
OR7A5	3.5298907181677897	3.2273224815050647	0.3025682366627249	0.6891216451070524	0.9968005456748952
SUCO	8.948338087234275	8.645731420055146	0.30260666717912876	0.1331704208771286	0.9968005456748952
ZNF226	8.99916589628525	8.696398934792176	0.3027669614930737	0.06849231022302693	0.9968005456748952
TP53TG3D	4.784244635444409	4.481450051232251	0.3027945842121582	0.931336013353411	0.9978521870333169
SMAD5	9.390000240969563	9.087065704990462	0.3029345359791016	0.3788028854848392	0.9968005456748952
ATP2C1	10.80916643137757	10.506133619898963	0.30303281147860694	0.06483815699206652	0.9968005456748952
C22orf26	3.8591244144113475	3.555943906512951	0.30318050789839646	0.1284657642672663	0.9968005456748952
OGN	10.675001521573366	10.37172163045982	0.3032798911135455	0.6487937907649539	0.9968005456748952
UTS2	1.4306312165183088	1.1273037041556984	0.30332751236261046	0.7119231506921901	0.9968005456748952
GRPEL2	7.524171330735887	7.22081011983434	0.30336121090154666	0.04416242565182904	0.9968005456748952
LNPEP	8.460833319114867	8.157465720039708	0.303367599075159	0.1642454875643975	0.9968005456748952
SEC61A2	7.0441863159691565	6.740666341971295	0.30351997399786157	0.11371221243872454	0.9968005456748952
NOG	3.1117277913306847	2.8082027477586644	0.30352504357202026	0.5796392710816556	0.9968005456748952
RP11-796G6.2	3.2734098722359373	2.969814708026606	0.3035951642093311	0.3922822278203568	0.9968005456748952
SLC31A2	9.512506173818629	9.208666085302154	0.30384008851647515	0.395696975692875	0.9968005456748952
BACE1	9.239995117915226	8.93613187761345	0.30386324030177647	0.15871764168863178	0.9968005456748952
SPIRE1	8.6983342288007	8.39439939855513	0.30393483024557	0.18169879713318637	0.9968005456748952
SMYD2	9.844167534483928	9.540131873212983	0.3040356612709445	0.27060566650909446	0.9968005456748952
SSPN	9.40833171802411	9.104268296707899	0.30406342131621145	0.47527006500734925	0.9968005456748952
INPP4B	8.470827907252332	8.166674819452393	0.3041530877999392	0.42009913722307535	0.9968005456748952
C1orf167	3.8609461839527324	3.556784001574825	0.30416218237790726	0.7303528689999554	0.9968005456748952
TRAPPC13	8.817498084532192	8.513335329834971	0.3041627546972201	0.10552192181899578	0.9968005456748952
AC010536.1	2.7897606725107518	2.4855746960928635	0.30418597641788825	0.11944499769858896	0.9968005456748952
NIPAL2	8.92999511204208	8.625735053852017	0.30426005819006363	0.5261322633889747	0.9968005456748952
ARID5B	10.230000699215907	9.925732058912896	0.30426864030301104	0.3401043685615801	0.9968005456748952
C11orf54	9.607500750607135	9.30319909135476	0.30430165925237596	0.09533762417276348	0.9968005456748952
MZB1	8.491688402294178	8.187195917717794	0.3044924845763841	0.5966019255435465	0.9968005456748952
LARP4	8.692496589956418	8.388002433575474	0.3044941563809438	0.03477067274154533	0.9968005456748952
CKM	1.9350989251664286	1.6305790389215267	0.3045198862449019	0.3432289991432975	0.9968005456748952
KCTD3	10.504165373952155	10.199467184775672	0.3046981891764826	0.2574487746018288	0.9968005456748952
BTBD7	8.619168576118506	8.314400567944789	0.30476800817371696	0.09533762417276348	0.9968005456748952
DNAJC12	8.204136818797375	7.899328150730963	0.3048086680664115	0.6487937907649539	0.9968005456748952
ERBB2IP	9.62166703429863	9.31679997322946	0.30486706106917083	0.24724784137132505	0.9968005456748952
EXTL3	8.470836533851637	8.165867896445247	0.3049686374063896	0.08595609792751557	0.9968005456748952
SYTL2	9.582500769621003	9.277468991228629	0.30503177839237416	0.7119231506921901	0.9968005456748952
ACVR2B	6.023362744362854	5.718279349293102	0.3050833950697518	0.14981918285196627	0.9968005456748952
SLFN11	8.996672438145474	8.691467563415648	0.30520487472982616	0.47908432720534844	0.9968005456748952
SCEL	3.1082460664347082	2.8029867589874082	0.3052593074473	0.3788028854848392	0.9968005456748952
RP11-195B21.3	1.9536668741768872	1.6482407647724164	0.3054261094044708	0.42365593666732393	0.9968005456748952
EIF5A2	7.143344375988954	6.837882485072837	0.3054618909161171	0.2397852455724102	0.9968005456748952
ITIH2	4.496638651600283	4.191046145632761	0.30559250596752197	0.716515320905747	0.9968005456748952
FOXD4L4	1.3511824840769604	1.0455440367148254	0.30563844736213497	0.22299386153439427	0.9968005456748952
CBR4	8.741665264296598	8.435999832528365	0.305665431768233	0.14297856416193055	0.9968005456748952
LEMD3	8.569158639878397	8.263466403796933	0.30569223608146423	0.04102089465375236	0.9968005456748952
ZNF658	6.7333113722465585	6.427597486841352	0.30571388540520683	0.21835469056590184	0.9968005456748952
PKD1L1	4.059188933623468	3.753429265077442	0.3057596685460262	0.2574487746018288	0.9968005456748952
GNPDA2	8.877503925782829	8.57173181594835	0.30577210983447856	0.12692658379241595	0.9968005456748952
LRCH2	5.505830634065204	5.200047866594369	0.3057827674708351	0.49450715109706633	0.9968005456748952
SEPSECS	7.395009180461826	7.089203282451078	0.30580589801074787	0.18169879713318637	0.9968005456748952
FOXD4L2	1.5127443308661201	1.2069076777966468	0.3058366530694734	0.28145768484462197	0.9968005456748952
TUBD1	8.142503780356657	7.836666550686839	0.30583722966981775	0.10552192181899578	0.9968005456748952
SLC26A4	4.853991283787611	4.548148347699519	0.30584293608809165	0.7770921871318592	0.9968005456748952
C1orf228	5.827468583499781	5.521605801046261	0.30586278245351917	0.5966019255435465	0.9968005456748952
FAM86C1	7.1399966337545555	6.834131079259296	0.3058655544952593	0.07231406855139921	0.9968005456748952
KIAA2026	8.444169623848152	8.138270678692146	0.3058989451560059	0.10955657678268604	0.9968005456748952
ZFP28	7.258329067008589	6.952271940391503	0.30605712661708573	0.27060566650909446	0.9968005456748952
MYO1E	9.3691661860042	9.062796915672715	0.3063692703314853	0.5464100335342781	0.9968005456748952
CNOT6	8.373331499783406	8.066935870097437	0.30639562968596934	0.05720207539545352	0.9968005456748952
CBX6	9.191667470742255	8.885065825471482	0.3066016452707725	0.25231237392915395	0.9968005456748952
ZNF791	8.55333228632214	8.246666177595012	0.3066661087271285	0.04819800965332943	0.9968005456748952
C8orf37	6.00000997185093	5.693167068432777	0.30684290341815323	0.18371996096141996	0.9968005456748952
CDKAL1	7.859164696967365	7.552265175786134	0.3068995211812311	0.19197124401567123	0.9968005456748952
SMCR8	7.662499962867629	7.355596397458247	0.3069035654093817	0.31280670032962776	0.9968005456748952
ZNF234	7.153334944579868	6.846408321438554	0.30692662314131347	0.06220438311406706	0.9968005456748952
DSTYK	7.948341405622615	7.641333182129449	0.3070082234931659	0.05801177145112346	0.9968005456748952
ZNF792	6.662495193364326	6.355473344177229	0.3070218491870973	0.08373119027050857	0.9968005456748952
DCDC1	3.6284508068180457	3.3213966359889042	0.30705417082914144	0.5712436521985094	0.9968005456748952
ENDOU	4.353309355696467	4.0461404255323	0.3071689301641669	0.38888541180776515	0.9968005456748952
ZCCHC14	8.424158302605386	8.11693479892525	0.3072235036801363	0.10552192181899578	0.9968005456748952
HLTF	8.74750475858781	8.440267961164814	0.3072367974229966	0.2548715759015089	0.9968005456748952
FAM81B	3.625000594247671	3.3177341154832978	0.3072664787643733	0.7027702343522806	0.9968005456748952
CDC42BPA	8.911669900638566	8.60426832688941	0.3074015737491571	0.09291863266756262	0.9968005456748952
AMPH	6.320849175799786	6.013217424507488	0.30763175129229836	0.46018093544712024	0.9968005456748952
DNAJC24	7.985834509120278	7.6781290380138865	0.30770547110639157	0.038070802425254624	0.9968005456748952
XPO7	9.840002629722825	9.532266122361502	0.30773650736132296	0.1123134239761262	0.9968005456748952
TAS2R4	3.838225344545369	3.5302316121253905	0.3079937324199786	0.3855065614783284	0.9968005456748952
ZFAND4	7.666673197249916	7.358668479148727	0.30800471810118957	0.19619766291266105	0.9968005456748952
DCAF17	7.860835715378091	7.552799034136348	0.30803668124174255	0.07134262848550366	0.9968005456748952
ZDHHC20	8.915831587305027	8.607733715081693	0.3080978722233336	0.38888541180776515	0.9968005456748952
CD163	9.643333805083007	9.335198140401898	0.3081356646811084	0.5023169668785112	0.9968005456748952
TLDC1	8.215001254173835	7.906535776291668	0.3084654778821667	0.22533971737790337	0.9968005456748952
CTB-102L5.4	4.789972007229498	4.481464912158187	0.30850709507131047	0.6181171966847833	0.9968005456748952
HLA-DQA2	7.000829190402114	6.692267981173579	0.308561209228535	0.6399650499319732	0.9968005456748952
BSN	3.0712213646844284	2.7625953213424514	0.30862604334197696	0.18575772936738788	0.9968005456748952
FLJ30594	1.2426092806493358	0.9338877912290354	0.3087214894203004	0.5062461994287337	0.9968005456748952
ATP2B3	0.9010792335187997	0.5922155623277242	0.3088636711910755	0.716515320905747	0.9968005456748952
SNX9	10.231666812354986	9.922800834111099	0.30886597824388673	0.1347679321564823	0.9968005456748952
RP11-77K12.7	1.7708436175237203	1.461964015014622	0.3088796025090983	0.2626572740155252	0.9968005456748952
CEACAM3	2.2862563209337603	1.977358964925347	0.3088973560084134	0.4527380620491841	0.9968005456748952
DLGAP1	5.28329979157571	4.974271949161767	0.30902784241394343	0.5301568464734608	0.9968005456748952
ZNF75A	8.829999180957945	8.520933819533479	0.30906536142446583	0.10819835714415882	0.9968005456748952
AGTPBP1	7.820002061835364	7.510935693959976	0.30906636787538844	0.1515677341087306	0.9968005456748952
WBSCR17	5.6808842292694	5.371751627011077	0.3091326022583232	0.46392789332019235	0.9968005456748952
KLHL36	9.353336261612455	9.044133466940227	0.30920279467222755	0.0893827787207887	0.9968005456748952
TBC1D4	9.494165926019997	9.184933862708409	0.3092320633115886	0.21152661955978336	0.9968005456748952
SNAP91	2.9134005955467828	2.6041677989971985	0.30923279654958424	0.47908432720534844	0.9968005456748952
ABHD6	8.015844503642063	7.706532053150632	0.3093124504914311	0.20706115487008625	0.9968005456748952
KIAA0513	7.032500195224807	6.7230663618764686	0.3094338333483382	0.2652886277004942	0.9968005456748952
HSPB6	12.575833328978455	12.266267936191884	0.30956539278657047	0.8631796041228819	0.9968005456748952
APC	7.976667074586139	7.667065966981316	0.3096011076048226	0.12239507998102828	0.9968005456748952
SPOPL	8.834999851314672	8.525336237129958	0.3096636141847142	0.24977113927297545	0.9968005456748952
ERLIN2	10.021667369111933	9.711999585209133	0.3096677839027997	0.2574487746018288	0.9968005456748952
MYO7A	6.509172252255855	6.199470674076199	0.3097015781796557	0.2277031437015954	0.9968005456748952
LHFP	11.487499278757477	11.177733238988505	0.3097660397689719	0.25231237392915395	0.9968005456748952
OSTM1	9.44166707931976	9.13186634588275	0.30980073343700987	0.16991713310268586	0.9968005456748952
SLC25A46	9.45750202667161	9.147599287250861	0.30990273942074964	0.07038191029030016	0.9968005456748952
ZNF34	7.645001563871364	7.3350666477818685	0.30993491608949597	0.04681970005153291	0.9968005456748952
CERKL	5.895815026144821	5.585716046309252	0.3100989798355691	0.2397852455724102	0.9968005456748952
CLCN5	5.479094177088087	5.1689261302487015	0.3101680468393857	0.30694214501182127	0.9968005456748952
CLRN3	2.3251481454738476	2.014859129727309	0.3102890157465388	0.5712436521985094	0.9968005456748952
AGPAT4	7.439172101427524	7.128799058113596	0.3103730433139287	0.46769177895923586	0.9968005456748952
FAM179B	8.309996048942535	7.999600949548115	0.31039509939442045	0.24724784137132505	0.9968005456748952
RRN3	9.596666471837322	9.286266543873696	0.31039992796362625	0.07529354495594376	0.9968005456748952
WDR37	8.225837234617439	7.915334742008869	0.31050249260856955	0.030752882924684366	0.9968005456748952
MTRR	9.342501238360073	9.031998591948673	0.31050264641140046	0.14130644670226888	0.9968005456748952
LRRC39	4.310093809616416	3.9995295325343583	0.3105642770820576	0.3401043685615801	0.9968005456748952
PLIN1	12.964999379022034	12.654399662347771	0.3105997166742629	0.7303528689999554	0.9968005456748952
CCDC3	10.265003336265691	9.954266495177169	0.31073684108852184	0.42365593666732393	0.9968005456748952
ZNF596	7.039158105412024	6.728390219373834	0.3107678860381897	0.1446658241194454	0.9968005456748952
TMEM139	8.855831953409938	8.545055392011493	0.3107765613984448	0.950924583799356	0.9979938605334431
ZNF367	5.280827266485766	4.969896886521782	0.31093037996398465	0.20485425250567324	0.9968005456748952
NUP205	9.547498446430831	9.236531976407907	0.3109664700229242	0.07231406855139921	0.9968005456748952
MROH7-TTC4	2.236579704129765	1.9254772774644964	0.31110242666526866	0.37217143978212586	0.9968005456748952
CCNT2	8.75166366785235	8.440267417296228	0.31139625055612186	0.09533762417276348	0.9968005456748952
RB1CC1	9.314164571630876	9.00266591079306	0.31149866083781674	0.09291863266756262	0.9968005456748952
ZFYVE16	8.852501244324833	8.54093470419139	0.31156654013344287	0.11655091953221419	0.9968005456748952
ZNF557	6.43997990057339	6.128396003338814	0.31158389723457613	0.21606128757769327	0.9968005456748952
SLC23A2	8.445828898271484	8.133997471943603	0.3118314263278812	0.1284657642672663	0.9968005456748952
KRTAP3-1	1.0634597948690827	0.7515808341698986	0.3118789606991841	0.46018093544712024	0.9968005456748952
RP11-758M4.1	2.271841438073678	1.9599009838797545	0.31194045419392347	0.3754781198039433	0.9968005456748952
MAGEL2	3.3058603415028998	2.9937938492278535	0.31206649227504624	0.2348992544963665	0.9968005456748952
UBL3	9.699167115212916	9.387066733911665	0.31210038130125106	0.2548715759015089	0.9968005456748952
GLB1L2	7.618438233484024	7.306279502017998	0.3121587314660266	0.327788853600564	0.9968005456748952
CAV3	2.6952069887787946	2.3829691035523695	0.31223788522642515	0.10289828405120349	0.9968005456748952
PHF16	7.522489244535944	7.210136193849975	0.3123530506859691	0.21606128757769327	0.9968005456748952
ORAOV1	8.609163978615875	8.296664510277578	0.3124994683382969	0.2869929711892675	0.9968005456748952
RASA3	9.121666126115622	8.809067558735125	0.3125985673804976	0.1569066705561879	0.9968005456748952
LRP11	9.346665418522765	9.034002193479612	0.3126632250431527	0.13800734627899414	0.9968005456748952
ABHD4	9.80666552875419	9.494000335333675	0.31266519342051424	0.04961024767700761	0.9968005456748952
NBPF20	6.024157426722561	5.71132708563103	0.31283034109153096	0.23733336648144743	0.9968005456748952
GAL	4.875834835091397	4.562892560246365	0.31294227484503256	0.8535135775742164	0.9968005456748952
FAM218A	4.571693569101842	4.258725144877052	0.3129684242247901	0.49450715109706633	0.9968005456748952
GRAP	6.834170065788569	6.521059869225248	0.3131101965633203	0.20049185712874218	0.9968005456748952
CNTRL	8.115004049763753	7.801603047297303	0.31340100246645	0.11655091953221419	0.9968005456748952
CENPV	8.949172644272489	8.635732890917826	0.3134397533546629	0.482915240748893	0.9968005456748952
KLHL11	5.953313154615674	5.639729451570782	0.313583703044892	0.4308221592122584	0.9968005456748952
SFTPD	5.217410221677192	4.903822702132939	0.313587519544253	0.3754781198039433	0.9968005456748952
ANKRD31	2.8876961877609175	2.574063269757045	0.3136329180038726	0.327788853600564	0.9968005456748952
GPR89C	5.525883560603931	5.211998837995287	0.31388472260864386	0.22299386153439427	0.9968005456748952
CCDC15	5.79328518033086	5.479337519782251	0.31394766054860845	0.27060566650909446	0.9968005456748952
ALKBH8	7.262510508221484	6.948533407027955	0.3139771011935295	0.21152661955978336	0.9968005456748952
EBLN2	4.8065676834539515	4.492495004586681	0.3140726788672703	0.13001941293937802	0.9968005456748952
TRERF1	6.511631925022429	6.1974781335043945	0.31415379151803435	0.32174100390797744	0.9968005456748952
IL18R1	5.855867448805018	5.5417061592920085	0.3141612895130095	0.5382526579885009	0.9968005456748952
HPD	5.130004740023867	4.815812334869596	0.3141924051542704	0.4025801240177883	0.9968005456748952
NEB	4.868260585574181	4.554003544622817	0.31425704095136453	0.3401043685615801	0.9968005456748952
LCK	6.586688317220329	6.272114304458889	0.31457401276143937	0.7027702343522806	0.9968005456748952
TMEM30C	0.47329751476367843	0.15863086547014785	0.3146666492935306	0.5880923276834907	0.9968005456748952
ADARB1	8.589170651589138	8.274399628117678	0.3147710234714598	0.10685349915878828	0.9968005456748952
MLKL	7.978337052201204	7.663462448788113	0.3148746034130907	0.1347679321564823	0.9968005456748952
TFPI	10.42250025048799	10.107601382658636	0.3148988678293545	0.5062461994287337	0.9968005456748952
ARSJ	6.346707661691821	6.031763974952955	0.3149436867388662	0.12540179453927314	0.9968005456748952
SPATA6	7.9825010719406535	7.667462576972781	0.3150384949678724	0.24977113927297545	0.9968005456748952
DMGDH	6.659174637668418	6.344107753954406	0.31506688371401204	0.4984039238004655	0.9968005456748952
KCNE4	7.395830038643446	7.080664442406049	0.3151655962373967	0.8728661558665181	0.9968005456748952
XPO4	7.629174189118213	7.314002616797213	0.3151715723210007	0.12389131916687712	0.9968005456748952
KLHDC7B	4.826749279310186	4.511315165353435	0.31543411395675136	0.5505115659268509	0.9968005456748952
TAF2	8.500832856274611	8.185333283509728	0.3154995727648835	0.117990997556088	0.9968005456748952
LDB2	10.114997687046925	9.79946711245901	0.3155305745879158	0.1515677341087306	0.9968005456748952
NEU3	6.535862300484408	6.220269599748028	0.3155927007363797	0.1878121609429798	0.9968005456748952
RP11-834C11.12	0.6917076014281239	0.3761030302108248	0.3156045712172991	0.8150829282509846	0.9968005456748952
AARD	7.159046963347772	6.843190194813936	0.3158567685338358	0.8680204033275719	0.9968005456748952
RAB27B	7.730828100473242	7.414920314059975	0.3159077864132671	0.45645097049756655	0.9968005456748952
DNAJC15	9.055831507643537	8.739731028522279	0.3161004791212587	0.17377898889706378	0.9968005456748952
C5orf22	8.529999794703107	8.213866027897438	0.3161337668056685	0.051057030080142396	0.9968005456748952
FOXI2	3.012088977782008	2.6958447090817748	0.31624426870023337	0.4453636610672429	0.9968005456748952
GPA33	1.9594230749212194	1.6431753665039897	0.3162477084172297	0.16991713310268586	0.9968005456748952
NRG4	5.059949736711565	4.743521113775744	0.3164286229358213	0.327788853600564	0.9968005456748952
FSTL1	12.774166259978687	12.457733479687192	0.31643278029149435	0.3922822278203568	0.9968005456748952
NR2C1	9.492499913656445	9.176000311885907	0.3164996017705377	0.06573626916424058	0.9968005456748952
ORM2	3.360796114134285	3.044264075691572	0.3165320384427126	0.8294475889935781	0.9968005456748952
TAF11	9.49499965396827	9.17839974931814	0.3165999046501291	0.019670002420514088	0.9968005456748952
C10orf88	7.4558317831847845	7.139205501936749	0.3166262812480358	0.05329333276480519	0.9968005456748952
KIAA2022	3.510708485474732	3.1940472403310785	0.3166612451436537	0.3754781198039433	0.9968005456748952
IGJ	13.592499464867885	13.275603384230704	0.31689608063718033	0.753609673018817	0.9968005456748952
PIGZ	7.672504724077754	7.355605794753666	0.31689892932408803	0.17573433564422491	0.9968005456748952
AC006449.1	10.190000444982877	9.87306804569327	0.31693239928960715	0.3788028854848392	0.9968005456748952
MRVI1	8.394165204138714	8.077197522711684	0.31696768142703036	0.3688828716081435	0.9968005456748952
CBX7	10.102500451389544	9.785467519803005	0.3170329315865388	0.37217143978212586	0.9968005456748952
FLI1	9.342504644515316	9.02546826626793	0.3170363782473853	0.1463682992147698	0.9968005456748952
PGM5	9.026657074732173	8.709600305175226	0.31705676955694706	0.8971629468373445	0.9968005456748952
AL645728.1	3.9864957552224936	3.669427981873328	0.31706777334916536	0.4527380620491841	0.9968005456748952
GLP2R	4.339250617638862	4.022103851972335	0.3171467656665268	0.4130384010783754	0.9968005456748952
GPR173	5.141771888548036	4.824578439227698	0.31719344932033877	0.2348992544963665	0.9968005456748952
TEAD1	9.481663765111563	9.164399750057422	0.3172640150541408	0.1642454875643975	0.9968005456748952
C1orf162	8.956665162451216	8.639330067798632	0.31733509465258436	0.30115087819951325	0.9968005456748952
IGF2BP3	2.416293551557177	2.0989238170247675	0.31736973453240935	0.5712436521985094	0.9968005456748952
GRAPL	5.0058377092006285	4.6882580681936465	0.317579641006982	0.5341970091118078	0.9968005456748952
AL163636.6	10.069999405440901	9.752399668029797	0.31759973741110414	0.47908432720534844	0.9968005456748952
CCL16	3.6318081309514376	3.3141593951909205	0.3176487357605171	0.24724784137132505	0.9968005456748952
LMBRD2	7.402490786952153	7.08479951814157	0.3176912688105826	0.13158760640666844	0.9968005456748952
SFT2D2	8.520835129120547	8.202936295338256	0.3178988337822908	0.12540179453927314	0.9968005456748952
MYO1D	9.483330566901607	9.165333048593016	0.3179975183085908	0.117990997556088	0.9968005456748952
UHRF1BP1L	8.357496996134756	8.039468143831325	0.31802885230343136	0.08483774479657091	0.9968005456748952
DNM1L	9.998334629633773	9.680266340431219	0.3180682892025537	0.010274318937634863	0.9968005456748952
