Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
HHEX	6.172327930151877	6.560665771645292	-0.38833784149341444	5.920558678106369E-4	0.0015392607372687107
DGKI	3.4373560482924597	3.825833136203268	-0.38847708791080837	8.439255151526659E-5	2.6554200901797426E-4
BTD	8.513873174152357	8.902432389492589	-0.38855921534023175	2.7716440254010877E-10	3.1332824947613044E-9
DOCK9	9.390421886612044	9.779035519911686	-0.3886136332996415	9.516072374537998E-10	9.423964659330399E-9
PCDHGA4	4.267394104684479	4.656017002688304	-0.3886228980038249	0.001885318268839531	0.004355075635731296
ATF2	8.573239542519413	8.961869294544218	-0.388629752024805	2.6645352591003757E-15	1.5704374154930758E-13
BBS4	8.174014588925425	8.562670324561497	-0.38865573563607114	3.5444612644930373E-7	1.926917270117827E-6
GLCE	8.272326197497566	8.66099433594333	-0.3886681384457642	4.761854594637072E-6	1.9904268046254383E-5
NPEPPS	9.98098612424416	10.369836654243024	-0.38885052999886405	2.743715254993617E-10	3.1074964069616765E-9
CRHBP	2.912205582045181	3.301093946734227	-0.38888836468904575	0.001322055310543413	0.003167645219789059
HNRNPH2	10.63056359335273	11.019584288853826	-0.3890206955010971	1.9984014443252818E-15	1.237921330069797E-13
FZD3	6.038756725630801	6.427803655284139	-0.38904692965333787	9.292786532832942E-6	3.6309853751545494E-5
TRIP12	10.194154960546696	10.583204563636524	-0.3890496030898287	1.262323578998803E-13	4.00512840082338E-12
FBXO16	6.4014534051511855	6.790659693300263	-0.38920628814907765	2.1185100108511712E-5	7.590459240138014E-5
JMY	6.349855979795691	6.739124290517854	-0.38926831072216306	1.0180816190086261E-9	1.0006099538793901E-8
SUSD4	7.9619646852740695	8.351260465512839	-0.3892957802387693	0.04327750649922335	0.07124378092414857
INTU	5.764013092819415	6.153348228845009	-0.38933513602559433	1.21307673771609E-5	4.607414712676837E-5
AP1AR	8.427322681653903	8.816869158134557	-0.3895464764806533	7.520351008594162E-10	7.625870410273767E-9
DCUN1D3	6.376542929913554	6.7663479430659805	-0.38980501315242666	2.919886554764162E-14	1.1843424039056772E-12
C9orf47	2.201183150024527	2.590988812874371	-0.3898056628498443	3.8964182589085183E-5	1.3121591962137933E-4
CHM	7.503032467536607	7.892878611967277	-0.38984614443067045	8.348877145181177E-14	2.868863218264898E-12
BVES	3.8320265670339846	4.221896994515596	-0.3898704274816116	6.023734048132834E-5	1.9485656213960066E-4
GALNTL6	2.0571081513606364	2.447006452987668	-0.38989830162703143	8.430164262368534E-4	0.0021176572627069758
SPRED2	8.721407856674341	9.11137899314247	-0.3899711364681284	4.0138345816953525E-5	1.3457281922281988E-4
ZNF436	8.070070847896066	8.460222207299147	-0.390151359403081	2.0585533277994728E-11	3.2291449789736433E-10
LCORL	6.303867954318998	6.694037140620169	-0.39016918630117026	8.602019097025959E-11	1.1230105505020558E-9
DCAF16	8.022960604589073	8.413338814596568	-0.3903782100074942	6.540261365817202E-8	4.1955350473498724E-7
WFS1	9.257394113439554	9.647804527107693	-0.390410413668139	1.4952298316939228E-5	5.548314118746887E-5
SMAD4	9.42112778572988	9.811542879481875	-0.39041509375199546	6.322653511858789E-11	8.67079561430514E-10
GFPT1	9.048944471135254	9.439390949136602	-0.3904464780013477	7.382336297823144E-9	5.983404924608594E-8
CSNK1G1	7.057536403268702	7.448340985140837	-0.3908045818721355	2.4014124022642136E-13	6.997523627205737E-12
SLC30A9	9.410563748960291	9.801409356846845	-0.3908456078865541	1.9899637493381306E-12	4.299077082200004E-11
KCNK2	5.119631868213246	5.510642169049018	-0.39101030083577193	0.04172024538989083	0.06894193893845312
ATXN1	7.581831439785965	7.972966587143094	-0.3911351473571285	1.798017956744502E-9	1.6749617917253644E-8
ZMIZ1	9.604084026784506	9.995222614913544	-0.39113858812903857	6.690203946391193E-13	1.6899028331716563E-11
SYPL1	10.78309824815422	11.174391528230904	-0.3912932800766846	1.7483792191796965E-12	3.8363231734579076E-11
SHPRH	6.029141006940329	6.420563027327004	-0.39142202038667495	1.209730904339068E-8	9.343349970238808E-8
KDELC2	7.927957061301108	8.319406805730049	-0.3914497444289404	4.637630013348826E-8	3.0983315408330455E-7
GOLM1	10.850844671531641	11.242374192013358	-0.39152952048171663	3.6522189106324987E-6	1.5679917680442968E-5
SERINC3	10.422605400703763	10.814154197931687	-0.3915487972279248	2.2870594307278225E-14	9.597218053551868E-13
PAIP2B	5.4183134207743135	5.809933113486221	-0.3916196927119078	3.6062029804440066E-5	1.223703534187558E-4
DNAJC28	4.58472006797228	4.976398670475753	-0.39167860250347264	1.8001619306318162E-8	1.3283852950027E-7
PDGFRB	10.027887471834733	10.419599538448178	-0.3917120666134455	1.6846533417935738E-4	4.977434565338184E-4
RSBN1	7.075921163238144	7.467658922882533	-0.39173775964438917	4.440892098500626E-16	3.4415968892720597E-14
ACO1	8.247326588515481	8.639094825940658	-0.3917682374251772	8.102247983643451E-9	6.511833198504614E-8
RANBP2	8.543169870718023	8.934954847380714	-0.3917849766626915	1.028066520802895E-13	3.3857409542246515E-12
CLDN20	1.3782388900815319	1.7700414385749978	-0.39180254849346596	2.0654061829494808E-5	7.413318368915243E-5
RFTN2	4.809917265538457	5.201864327472972	-0.39194706193451445	6.423616732642579E-6	2.5927949453653957E-5
DNMBP	6.984292349408433	7.3764409817047305	-0.3921486322962977	3.078825769013971E-4	8.563160492559931E-4
EAF1	8.116552518140153	8.508723658535205	-0.3921711403950514	8.293365993949919E-14	2.8589976427043604E-12
LRRIQ1	2.9772373813108053	3.3695031044702524	-0.3922657231594471	0.024849786173354538	0.04351579863357046
FAM120AOS	10.091619661187005	10.483931734372666	-0.39231207318566064	1.6783296974409723E-10	2.005626013766075E-9
ZNF14	6.711340336310385	7.103726252965404	-0.39238591665501943	3.1308289294429414E-13	8.812775342042481E-12
C3orf18	6.63120052259617	7.023797287565513	-0.39259676496934315	1.411133272555265E-5	5.27386808121824E-5
C5orf42	6.658296419021387	7.050918343255512	-0.3926219242341249	1.0721780108191581E-7	6.539352288358508E-7
YIPF5	9.443098610757914	9.835771364782506	-0.39267275402459134	4.440892098500626E-16	3.4415968892720597E-14
MYT1	2.482908200279569	2.875607157733188	-0.3926989574536188	0.02385852958539092	0.0420142661776387
CCDC103	5.970771919905202	6.36349370090246	-0.39272178099725785	3.6481682564204476E-4	9.959592307889251E-4
RP11-298I3.5	5.928239169298049	6.321028907296241	-0.39278973799819195	0.2702984419373632	0.3485079805000537
KLF7	6.923798991983906	7.316617238756838	-0.392818246772932	9.139267957591901E-5	2.8569232413948456E-4
RP2	7.097815908813951	7.490716110698706	-0.39290020188475516	8.447686994372816E-13	2.0678666067408294E-11
RASSF9	3.9509161458732645	4.344069233200668	-0.3931530873274034	0.003050672805386734	0.006713249532588593
TTC3	10.302535835511833	10.695816015748887	-0.39328018023705447	1.0877432288225464E-10	1.374738354151021E-9
PIK3CA	7.806690656350087	8.200088402328937	-0.39339774597885047	1.384428127693127E-10	1.6978589267035169E-9
RP11-986E7.7	4.073502158794533	4.467042820668345	-0.3935406618738124	0.03053886926399585	0.05234085140559876
DNAJC25	7.962749086709481	8.356647752057658	-0.39389866534817664	7.249756350802272E-14	2.563739080792446E-12
HIPK1	8.664719645012033	9.058767952977306	-0.39404830796527257	8.548717289613705E-15	4.219220576651621E-13
BRDT	0.8435475918559092	1.2376413224435177	-0.39409373058760844	2.712788879224437E-4	7.637240851512668E-4
YIPF6	9.040845012725324	9.434970215473015	-0.39412520274769136	1.2073675392798577E-12	2.779845464647885E-11
FEM1B	8.548873965712094	8.943159709981876	-0.3942857442697818	1.1263212584822213E-12	2.6264484967321657E-11
C11orf70	5.112642019804694	5.506934870809593	-0.39429285100489864	0.001210407123689916	0.0029247624434975126
CFI	7.405273264012011	7.799657882189993	-0.3943846181779822	1.3065971908021723E-4	3.9514692857670476E-4
IL9R	2.681441804256282	3.0759617720261385	-0.39451996776985654	7.788372564493384E-4	0.0019705729528279176
FAM124B	4.2960910882571826	4.690696700430151	-0.39460561217296863	2.510822840096072E-5	8.820815116479487E-5
KCTD16	0.6859286807859556	1.0806100023905802	-0.39468132160462466	2.723377079405509E-12	5.5916734351897555E-11
DHRS7	10.564506897382824	10.959287574340383	-0.39478067695755925	8.556555242122954E-9	6.843741065856093E-8
ZNF704	7.066060985237675	7.460993516330545	-0.39493253109286997	1.4111140635997277E-4	4.2393944781059456E-4
FMN2	2.2957143366463737	2.6906822447156014	-0.39496790806922766	0.007471963768556411	0.015026435970952889
WDFY3	7.851481434725435	8.24646928724487	-0.3949878525194359	9.384093502262658E-11	1.2112197793281895E-9
LSAMP	3.8751130141690346	4.2701117633250565	-0.39499874915602184	0.0026328813827058983	0.005887774526257345
SLC18A2	6.007320772011651	6.40244693952236	-0.3951261675107087	7.564726622888429E-12	1.3586666790536892E-10
F3	7.706548752134802	8.101737535917731	-0.3951887837829293	0.0065263358874194655	0.013321859356835162
NXPE3	7.394791316269773	7.790000204783648	-0.39520888851387515	1.3519475283718663E-5	5.0776796013009756E-5
MTMR9	6.007311895236998	6.402551481565113	-0.39523958632811507	4.4284131917038394E-11	6.400814368834153E-10
ZMYM4	8.658309051979575	9.053633505281452	-0.3953244533018765	0.0	0.0
SLC10A6	3.0531560086627554	3.448485571675124	-0.39532956301236855	7.02980502065631E-4	0.0017968674952448102
INTS6	8.264861196116177	8.660238007077249	-0.39537681096107136	3.407996107540612E-11	5.083245299797675E-10
